id,label,label_id,timestamp,year,month,day,year_month,source_dataset,text
553099685888790528,false,1,2015-01-08 08:03:35.868000031,2015,1,8,2015-01,twitter15,banksy account joins cartoonists support for #charliehebdo #jesuischarlie url url
553103772852191233,false,1,2015-01-08 08:19:50.276000023,2015,1,8,2015-01,twitter15,the image that everyone is sharing isn t by banksy but it s awesome #charliehebdo url url
553107921081749504,true,0,2015-01-08 08:36:19.290999889,2015,1,8,2015-01,twitter16,two shot in paris including traffic cop as manhunt continues for #charliehebdo suspects url url
553115168084074497,false,1,2015-01-08 09:05:07.111000061,2015,1,8,2015-01,twitter15,this powerful cartoon about the charlie hebdo attack is not by banksy url url
553115236992290816,false,1,2015-01-08 09:05:23.539999962,2015,1,8,2015-01,twitter15,banksy s illustrated response to the charlie hebdo attack isn t by banksy but it is striking url url
553136604882014208,false,1,2015-01-08 10:30:18.042000055,2015,1,8,2015-01,twitter15,banksy instagram tribute to #charliehebdo victims not posted by artist url pic lucille clerc url
553160652567498752,true,0,2015-01-08 12:05:51.457000017,2015,1,8,2015-01,twitter16,french police said kouachi and cherif kouachi wanted in paris terror attack url url
553164985460068352,unverified,1,2015-01-08 12:23:04.499000072,2015,1,8,2015-01,twitter15,the #charliehebdo attack suspects have reportedly fired shots while robbing a petrol station url url
553169307824177152,false,1,2015-01-08 12:40:15.030999899,2015,1,8,2015-01,twitter15,banksy s response to the #charliehebdo attack isn t by banksy but it is striking url url
553184482241814530,unverified,1,2015-01-08 13:40:32.894000053,2015,1,8,2015-01,twitter15,i am still confused as to why these highly trained individuals left their id in the getaway car #charliehebdo
553186555150749696,false,1,2015-01-08 13:48:47.114000082,2015,1,8,2015-01,twitter15,it ain t banksy meet artist behind the iconic #charliehebdo pencil tribute url url
553190393370923008,false,1,2015-01-08 14:04:02.217000008,2015,1,8,2015-01,twitter15,powerful image yes but it was drawn by not by banksy details url #charliehebdo url
553212962044149761,unverified,1,2015-01-08 15:33:43.007999897,2015,1,8,2015-01,twitter15,paris says highest alert level extended north to region where attack suspects spotted url
553221600955621376,true,0,2015-01-08 16:08:02.684999943,2015,1,8,2015-01,twitter16,clarissa 27 years old police trainee of montrouge police in #france victim of this morning s attack via url
553228463998783488,unverified,1,2015-01-08 16:35:18.961999893,2015,1,8,2015-01,twitter15,a nc town has been forced to remove a statue of a praying soldier and a christian flag at a veterans memorial url
553264892799488000,false,1,2015-01-08 19:00:04.265000105,2015,1,8,2015-01,twitter15,three more passport stamps three more data centers give a big welcome to tokyo mexico city and frankfurt url
553271856786968576,false,1,2015-01-08 19:27:44.608999968,2015,1,8,2015-01,twitter15,malia obama wears t shirt of an anti white anti cop rap group #nypd url #barbaraboxer #respectformuslims #blackprivilege
553461741917863936,unverified,1,2015-01-09 08:02:16.752000093,2015,1,9,2015-01,twitter15,rural region of northern france searched in hunt for #charliehebdo gunmen latest updates url url
553467311261503488,unverified,1,2015-01-09 08:24:24.586999893,2015,1,9,2015-01,twitter15,reports of shooting at dammartin en goele on route n2 north east of paris french media says car chase under way
553470492565602305,unverified,1,2015-01-09 08:37:03.069000006,2015,1,9,2015-01,twitter15,car chase under way in paris as gunfight breaks out reports of hostages latest from paris url url
553474188259102720,unverified,1,2015-01-09 08:51:44.190999985,2015,1,9,2015-01,twitter15,breaking shots fired hostages taken in manhunt for #charliehebdo attackers police say url url
553476490315431937,true,0,2015-01-09 09:00:53.043999910,2015,1,9,2015-01,twitter16,police convoy and helicopters are rushing to scene to detain charlie hebdo massacre suspects url url
553476880339599360,true,0,2015-01-09 09:02:26.032999992,2015,1,9,2015-01,twitter16,developing police pursuing #charliehebdo shooting suspects helicopters deployed live feed url url
553501357156876290,unverified,1,2015-01-09 10:39:41.760999918,2015,1,9,2015-01,twitter15,#charliehebdo suspects prepared to die as martyrs they tell police after making contact french media url
553503184174710784,unverified,1,2015-01-09 10:46:57.355999947,2015,1,9,2015-01,twitter15,#charliehebdo shooting suspects tell police they prepared to die as martyrs french media url url
553505242554175489,unverified,1,2015-01-09 10:55:08.111999989,2015,1,9,2015-01,twitter15,suspects in #charliehebdo attack spoke to police by phone and said they wanted to die as martyrs says french mp url
553506608203169792,true,0,2015-01-09 11:00:33.707999945,2015,1,9,2015-01,twitter16,map shows industrial estate where 2 #charliehebdo suspects are holed up surrounded by police url url
553508098825261056,true,0,2015-01-09 11:06:29.099999905,2015,1,9,2015-01,twitter16,police have surrounded this building where the suspected #charliehebdo attackers are holed up url url
553512735192141826,true,0,2015-01-09 11:24:54.496000051,2015,1,9,2015-01,twitter16,update afp an unnamed police source says the killing of the policewoman in #paris on thursday is linked to the #charliehebdo attack
553518472798683136,unverified,1,2015-01-09 11:47:42.447999954,2015,1,9,2015-01,twitter15,more official french terror suspects want to be martyrs are holed up with hostage north of paris url
553531413459660800,true,0,2015-01-09 12:39:07.742000103,2015,1,9,2015-01,twitter16,update afp says gunman who has taken a hostage at kosher supermarket in paris believed to be suspect in killing of policewoman on thursday
553534838880608256,true,0,2015-01-09 12:52:44.426000118,2015,1,9,2015-01,twitter16,#breaking gunman in policewoman killing suspected in new paris hostage taking source
553535829017370625,true,0,2015-01-09 12:56:40.493000031,2015,1,9,2015-01,twitter16,#breaking at least five hostages in paris kosher supermarket afp url #vincennes url
553538058440941568,unverified,1,2015-01-09 13:05:32.029000044,2015,1,9,2015-01,twitter15,more france shooting hostage taking at kosher market in paris several reported wounded url
553543369604210689,true,0,2015-01-09 13:26:38.309000015,2015,1,9,2015-01,twitter16,an 11 month old baby is among the hostages at the kosher supermarket in paris unbearably sad url
553544252563935234,unverified,1,2015-01-09 13:30:08.822999954,2015,1,9,2015-01,twitter15,breaking at least 2 killed in #paris hostage situation via url
553544694765215745,true,0,2015-01-09 13:31:54.252000092,2015,1,9,2015-01,twitter16,french police publishes photos of suspect in yesterday s montrouge shooting maybe the same persons in kosher market url
553548567420628992,unverified,1,2015-01-09 13:47:17.565000057,2015,1,9,2015-01,twitter15,afp reports there are 2 dead and 5 hostages being held in the kosher store in eastern paris separate incident to charlie hebdo shooters
553549686129561600,unverified,1,2015-01-09 13:51:44.286000013,2015,1,9,2015-01,twitter15,update gunman in kosher grocery store is demanding the release of the suspects in #charliehebdo shooting reports url
553550301886955520,unverified,1,2015-01-09 13:54:11.094000101,2015,1,9,2015-01,twitter15,breaking one person seriously wounded six taken hostage in incident at kosher supermarket in paris police source
553558982476828674,true,0,2015-01-09 14:28:40.707999945,2015,1,9,2015-01,twitter16,on israeli tv an israeli woman speaks of her nephew a mother with 6 month old baby held hostage in the supermarket in paris #jesuisjuif
553566026030272512,true,0,2015-01-09 14:56:40.022000074,2015,1,9,2015-01,twitter16,breaking two hostage situations in france are linked paris prosecutor says
553575232867672064,unverified,1,2015-01-09 15:33:15.102999926,2015,1,9,2015-01,twitter15,more official gunman holding at least five hostages in paris market has threatened to kill them if police approach url
553576010898497536,unverified,1,2015-01-09 15:36:20.599999905,2015,1,9,2015-01,twitter15,breaking gunman at paris store threatens to kill hostages if #charliehebdo suspects are harmed url
553579224402235393,unverified,1,2015-01-09 15:49:06.759000063,2015,1,9,2015-01,twitter15,hostage taker at paris store demands release of #kouachibrothers police union spokesman says url url
553586860334010368,true,0,2015-01-09 16:19:27.306999922,2015,1,9,2015-01,twitter16,#charliehebdo killers shot dead by police
553586897168392192,true,0,2015-01-09 16:19:36.088999987,2015,1,9,2015-01,twitter16,#breaking both charlie hebdo suspects killed as police storm building police sources url url
553587013409325058,true,0,2015-01-09 16:20:03.802999973,2015,1,9,2015-01,twitter16,#breaking charlie hebdo gunmen s hostage freed and safe after police assault
553587303172833280,true,0,2015-01-09 16:21:12.888000011,2015,1,9,2015-01,twitter16,police taking people out of #paris grocery where hostages were being held url
553587672137334785,true,0,2015-01-09 16:22:40.855999947,2015,1,9,2015-01,twitter16,afp suspected #charliehebdo gunmen have been killed
553588178687655936,true,0,2015-01-09 16:24:41.627000093,2015,1,9,2015-01,twitter16,reports #charliehebdo suspects killed url
553589051044151296,true,0,2015-01-09 16:28:09.612999916,2015,1,9,2015-01,twitter16,several hostages freed at jewish supermarket in paris photo thomas samson #afp url
553590835850514433,true,0,2015-01-09 16:35:15.144000053,2015,1,9,2015-01,twitter16,hostage taker in supermarket siege killed reports say #parisattacks url url
553960736964476928,false,1,2015-01-10 17:05:06.441999912,2015,1,10,2015-01,twitter15,police chief helric fredou one of the police officers investigating the case #charliehebdo commits suicide url
554343513887105024,false,1,2015-01-11 18:26:07.572000027,2015,1,11,2015-01,twitter15,a traditional beer that authorities believe was poisoned with crocodile bile has killed 56 people in mozambique url
554597409351671808,false,1,2015-01-12 11:15:00.967999935,2015,1,12,2015-01,twitter15,police chief investigating #charliehebdo reportedly killed himself while preparing report on terror attack hmm url
554655549896159233,false,1,2015-01-12 15:06:02.753999949,2015,1,12,2015-01,twitter15,just heart breaking french police commissioner commits suicide after meeting charliehebdo bereaved url
554688527435563008,false,1,2015-01-12 17:17:05.211999893,2015,1,12,2015-01,twitter15,tragic nearly 70 people died at a funeral after drinking contaminated beer url url
554722567224049664,true,0,2015-01-12 19:32:20.930000067,2015,1,12,2015-01,twitter15,saudi cleric proclaims snowman building anti islamic photos video url url
554886875303780352,false,1,2015-01-13 06:25:15.029000044,2015,1,13,2015-01,twitter15,french police chief killed himself after #charliehebdo attack url url
554979642210549760,false,1,2015-01-13 12:33:52.382999897,2015,1,13,2015-01,twitter15,mozambique death toll rises to 72 from beer believed to have been poisoned with crocodile bile url
555003887753494528,true,0,2015-01-13 14:10:12.970999956,2015,1,13,2015-01,twitter15,a saudi cleric has declared that the building of snowmen as being anti islamic url
555072815154475008,false,1,2015-01-13 18:44:06.543999910,2015,1,13,2015-01,twitter15,69 people die after drinking beer believed to have been poisoned with crocodile bile in mozambique url
556541489388724224,unverified,1,2015-01-17 20:00:05.767999887,2015,1,17,2015-01,twitter15,hour five of your road trip time to break out the s pen url
556873675941896193,unverified,1,2015-01-18 18:00:05.213999987,2015,1,18,2015-01,twitter15,perfect photos even at 30 mph with optical image stabilization #galaxynote4 url
557621135320178688,false,1,2015-01-20 19:30:13.417000055,2015,1,20,2015-01,twitter15,arenal is one of 6 spectacular volcanoes located in #costarica url
557885928417816576,false,1,2015-01-21 13:02:25.010999918,2015,1,21,2015-01,twitter15,mr president stop mansplaining your need to have government care for my children url #sotu
558312304753016832,unverified,1,2015-01-22 17:16:41.051000118,2015,1,22,2015-01,twitter15,the asiago ranch is a wich of art call us leonardo da ranchi actually please don t url
559787890402541568,false,1,2015-01-26 19:00:08.085000038,2015,1,26,2015-01,twitter15,500 off your first month in our new mexico city data center muy bien url
559863517151784960,false,1,2015-01-27 00:00:38.907000065,2015,1,27,2015-01,twitter15,a good relationship calls you to just say hi wants to see you brings you bk
560133068670140417,false,1,2015-01-27 17:51:44.996999979,2015,1,27,2015-01,twitter15,islamic tribunal in texas operating under sharia law wtf is this #tcot url url
560163341524807680,false,1,2015-01-27 19:52:02.608000040,2015,1,27,2015-01,twitter15,islamic tribunal in texas operating under sharia law #tcot url url
560187970389819392,false,1,2015-01-27 21:29:54.586999893,2015,1,27,2015-01,twitter15,islamic tribunal using sharia law in texas has been confirmed url #a4a url
560207034545889281,false,1,2015-01-27 22:45:39.835999966,2015,1,27,2015-01,twitter15,how to say i love you 1 have my fries
560414522758799361,false,1,2015-01-28 12:30:08.881000042,2015,1,28,2015-01,twitter15,breakfast all around url
560442390805090307,false,1,2015-01-28 14:20:53.141000032,2015,1,28,2015-01,twitter15,drift into a peaceful slumber w new #sleepingtapes album listen now at url #om url
560474897013415936,false,1,2015-01-28 16:30:03.224999905,2015,1,28,2015-01,twitter15,for just 1 you can get a free jr frosty with every 2015 purchase get a frosty key tag now help support url
560873850846846978,false,1,2015-01-29 18:55:21.230999947,2015,1,29,2015-01,twitter15,come on texas what s up with this confirmed islamic tribunal using sharia law in texas url url
562090534945431552,true,0,2015-02-02 03:30:01.325000048,2015,2,2,2015-02,twitter15,madden 15 predicted the patriots would win 28 24 which is exactly what happened url
562093717201616896,true,0,2015-02-02 03:42:40.033999920,2015,2,2,2015-02,twitter15,madden nfl 15 simulation correctly predicted the super bowl s final score url url
562256876763901953,true,0,2015-02-02 14:31:00.305000067,2015,2,2,2015-02,twitter15,madden nfl 15 not only predicted a patriots victory over the seahawks but also predicted the final score of 28 24 url
562313802369073153,true,0,2015-02-02 18:17:12.427000046,2015,2,2,2015-02,twitter15,annual simulated madden game made several accurate #sb49 predictions including final score url url
562387516964491265,true,0,2015-02-02 23:10:07.355999947,2015,2,2,2015-02,twitter15,the way we live is social connecting people and information all over the world shouldn t we work the same way url
563117355254161408,true,0,2015-02-04 23:30:14.364000082,2015,2,4,2015-02,twitter15,successfully predicted the final score of #sb49 yes it s true url url
563123548857053184,false,1,2015-02-04 23:54:51.033999920,2015,2,4,2015-02,twitter15,texas first islamic tribunal in us sharia law in america must stop url url
565999191982616577,true,0,2015-02-12 22:21:37.782000065,2015,2,12,2015-02,twitter15,let s let our friends know that a state senator in south carolina stated women are a lesser cut of meat #chewonthis url
566089610485579776,true,0,2015-02-13 04:20:55.233000040,2015,2,13,2015-02,twitter15,sc state senator also opposes bill that would make it harder for domestic abusers to own guns url url
566999951449001984,true,0,2015-02-15 16:38:17.431999922,2015,2,15,2015-02,twitter15,#assholeoftheday sen thomas corbin for saying women are a lesser cut of meat url url
567596847330373632,true,0,2015-02-17 08:10:08.500000000,2015,2,17,2015-02,twitter15,krispy kreme hull is advertising kkk wednesday i don t know i do not know url
567765185407234049,true,0,2015-02-17 19:19:03.424999952,2015,2,17,2015-02,twitter15,who from krispy kreme thought kkk wednesday would be a good idea url url
568075025418317826,true,0,2015-02-18 15:50:15.039999962,2015,2,18,2015-02,twitter15,uk #krispykreme apologizes for kkk wednesday customer promo url url
568452856224747520,false,1,2015-02-19 16:51:36.924000025,2015,2,19,2015-02,twitter15,#macklemorejoinedisis
568568737621630977,false,1,2015-02-20 00:32:05.201999903,2015,2,20,2015-02,twitter15,i can t believe macklemore has joined isis what a pity #macklemorejoinedisis
568571403756294144,false,1,2015-02-20 00:42:40.858000040,2015,2,20,2015-02,twitter15,horrified at news that macklemore has joined isis #macklemorejoinedisis url
568580363339091968,false,1,2015-02-20 01:18:16.989000082,2015,2,20,2015-02,twitter15,macklemore announced today that he has joined isis
568589712644026368,false,1,2015-02-20 01:55:26.036999941,2015,2,20,2015-02,twitter15,why did macklemore delete this tweet #macklemorejoinedisis url
568905632998412288,false,1,2015-02-20 22:50:47.319000006,2015,2,20,2015-02,twitter15,someone trolled twitter into thinking macklemore joined isis url url
569908998717243392,false,1,2015-02-23 17:17:48.348000050,2015,2,23,2015-02,twitter15,stop rumors jamie is not leaving fifty shades and him and amelia are still in love everything s fine for jamie url
570341828479725570,false,1,2015-02-24 21:57:43.005000114,2015,2,24,2015-02,twitter15,confirmed jamie dornan not leaving fifty shades of grey #fiftyshades #jamiedornan url url
570405783306944514,false,1,2015-02-25 02:11:51.023999929,2015,2,25,2015-02,twitter15,jamie dornan leaving fifty shades of grey yeah not so much url
571052823665704960,false,1,2015-02-26 21:02:57.467000008,2015,2,26,2015-02,twitter15,do you notice similar muslim radical terrorist hand gesture between obama isis killer #tcot url
572002458647412736,false,1,2015-03-01 11:56:28.089999914,2015,3,1,2015-03,twitter15,now 12 year old conservative cj pearson defends giuliani s comments on obama and his facebook gets shut down url
574004164570841088,true,0,2015-03-07 00:30:31.971999884,2015,3,7,2015-03,twitter15,oregon community helps mother after boy punished for being tardy due to vehicle problems url url
576319832800555008,unverified,1,2015-03-13 09:52:10.301000118,2015,3,13,2015-03,twitter15,hoppla swiss rumors putin absence due to girlfriend alina giving birth in ticino url url
576513463738109954,unverified,1,2015-03-13 22:41:35.513999938,2015,3,13,2015-03,twitter15,putin reappears on tv amid claims he is unwell and under threat of coup url url
576829262927413248,unverified,1,2015-03-14 19:36:27.907999992,2015,3,14,2015-03,twitter15,very good on #putin coup by three scenarios for a succession in russia url via url
580320684305416192,unverified,1,2015-03-24 10:50:07.631999969,2015,3,24,2015-03,twitter15,accident aircraft looks to be germanwings airline code 4u or gwi flight 9525 barcelona to dusseldorf #4u9525 url
580324027715063808,true,0,2015-03-24 11:03:24.763000011,2015,3,24,2015-03,twitter16,just in germanwings plane crashes in southern france up to 150 feared dead url
580325090367315968,unverified,1,2015-03-24 11:07:38.118999958,2015,3,24,2015-03,twitter15,flight #4u9525 initially climbed to 38 000 feet before before it started to descend and lost signal at 6 800 feet url
580348081100734464,true,0,2015-03-24 12:38:59.536999941,2015,3,24,2015-03,twitter16,#germanwings sorry to confirm 144 passengers 6 crew on board flight #4u9525 when it crashed in french alps url
594687353937100801,false,1,2015-05-03 02:18:08.592000008,2015,5,3,2015-05,twitter16,the kissing islands greenland url
600451916414484480,false,1,2015-05-19 00:04:27.387000084,2015,5,19,2015-05,twitter16,nasa recently released imagery showing the deforestation of america in just 34 years url
604354747357859842,false,1,2015-05-29 18:32:54.795000076,2015,5,29,2015-05,twitter16,florida couple arrested for selling fake real estate on the moon #wtf15 url url
604642913188872192,false,1,2015-05-30 13:37:58.882999897,2015,5,30,2015-05,twitter16,florida man sips bud light as he walks down street in only shirt and shoes says he lost pants and underwear at beach url
611039775856812032,false,1,2015-06-17 05:16:49.790999889,2015,6,17,2015-06,twitter16,what s lurking underneath that crispy crust a kfc customer claims he got a fried rat url url
612438528803213312,false,1,2015-06-21 01:54:58.480999947,2015,6,21,2015-06,twitter16,after police arrested #dylannroof they went and bought him burger king because he was hungry #charlestonshooting url
612646796355960832,false,1,2015-06-21 15:42:33.335000038,2015,6,21,2015-06,twitter16,after arrest dylann roof was hungry police bought him food from burger king more details url url
612741808125120513,false,1,2015-06-21 22:00:05.905999899,2015,6,21,2015-06,twitter16,this dad loved his family so much he got eye enlargement surgery so he could look at them more url url
612841482823729152,false,1,2015-06-22 04:36:10.206000090,2015,6,22,2015-06,twitter16,breaking news campaign donations link top gop contenders to #dylannroof #tedcruz returns 8k url url
613016993692798977,false,1,2015-06-22 16:13:35.257999896,2015,6,22,2015-06,twitter16,police chief says dylann roof was taken to burger king shortly after arrest url
613023744454475776,false,1,2015-06-22 16:40:24.765000105,2015,6,22,2015-06,twitter16,first black female gop returning donations from alleged white supremacist url url
613061089518034944,false,1,2015-06-22 19:08:48.522000074,2015,6,22,2015-06,twitter16,cops rewarded dylann storm roof with burger king following his arrest for an act of domestic terrorism url
613114185505996802,false,1,2015-06-22 22:39:47.592000008,2015,6,22,2015-06,twitter16,gop candidates lawmakers return donations made by leader of racist group cited in dylann roof s manifesto url
613194145423826944,false,1,2015-06-23 03:57:31.522000074,2015,6,23,2015-06,twitter16,not talking about 92 clinton gore confederate campaign button url url
613294443878305796,false,1,2015-06-23 10:36:04.536999941,2015,6,23,2015-06,twitter16,cops who arrested dylann roof treated him to a burger king url url
613393657161510913,false,1,2015-06-23 17:10:18.826999903,2015,6,23,2015-06,twitter16,cops bought burger king for dylann roof following his arrest url url
613404935003217920,false,1,2015-06-23 17:55:07.674000025,2015,6,23,2015-06,twitter16,cops bought the alleged church shooter burger king hours after killings url
613425834301485056,false,1,2015-06-23 19:18:10.454999924,2015,6,23,2015-06,twitter16,police bought #dylannroof food from after he was arrested for church shooting url url
614054616154550273,false,1,2015-06-25 12:56:43.730999947,2015,6,25,2015-06,twitter16,charleston church shooter dylann roof receives 4 million in donations from supporters url url
614467824313106432,true,0,2015-06-26 16:18:40.233000040,2015,6,26,2015-06,twitter16,god put a rainbow over the white house url
614494170590367744,true,0,2015-06-26 18:03:21.674999952,2015,6,26,2015-06,twitter16,theres a double rainbow over the white house url
614593386188828672,true,0,2015-06-27 00:37:36.516999960,2015,6,27,2015-06,twitter16,white house lit in rainbow colors following us supreme court ruling that same sex couples have right to marry url
614593989203886080,true,0,2015-06-27 00:40:00.286999941,2015,6,27,2015-06,twitter16,the is lit up like a rainbow #lovewins url
614594195479752704,true,0,2015-06-27 00:40:49.467000008,2015,6,27,2015-06,twitter16,white house lit in rainbow colors after today s historic supreme court ruling #scotusmarriage url
614594259900080128,true,0,2015-06-27 00:41:04.825999975,2015,6,27,2015-06,twitter16,watch live as sun goes down white house lights up rainbow colors to celebrate scotus ruling url url
614594667225571328,true,0,2015-06-27 00:42:41.940000057,2015,6,27,2015-06,twitter16,breaking the is celebrating with us tonight lit up in rainbow colors #lovewins url
614595106906226688,true,0,2015-06-27 00:44:26.767999887,2015,6,27,2015-06,twitter16,the white house bathed in rainbow #scotusgaymarriage url
614595181845839873,true,0,2015-06-27 00:44:44.634999990,2015,6,27,2015-06,twitter16,the white house is lit up rainbow url
614599619310407680,true,0,2015-06-27 01:02:22.608999968,2015,6,27,2015-06,twitter16,white house is aglow in the colors of the rainbow celebrating the supreme court s same sex marriage decision url
614599815280857088,true,0,2015-06-27 01:03:09.332000017,2015,6,27,2015-06,twitter16,look lights up in rainbow colors to celebrate #scotus same sex marriage ruling url
614604054552018944,true,0,2015-06-27 01:20:00.052999973,2015,6,27,2015-06,twitter16,the is rainbow colored tonight in celebration of scotus same sex marriage ruling url url
614605997953404929,true,0,2015-06-27 01:27:43.395999908,2015,6,27,2015-06,twitter16,white house lit in rainbow colors after high court s gay marriage ruling with photo url
614607711368519680,true,0,2015-06-27 01:34:31.905999899,2015,6,27,2015-06,twitter16,photo white house lit in rainbow colors after high court s gay marriage ruling url url
614608936491188225,true,0,2015-06-27 01:39:23.997999907,2015,6,27,2015-06,twitter16,white house lit in rainbow colors after gay marriage ruling url url
614609560658161664,true,0,2015-06-27 01:41:52.811000109,2015,6,27,2015-06,twitter16,the white house is lit like a rainbow tonight in honor of the #scotusmarriage ruling url
614610102927147008,true,0,2015-06-27 01:44:02.098000050,2015,6,27,2015-06,twitter16,bro there s either a black president in a rainbow whitehouse or i m having the best trip ever
614610364702044164,true,0,2015-06-27 01:45:04.509999989,2015,6,27,2015-06,twitter16,white house set aglow with rainbow pride url ap photo url
614610920782888960,true,0,2015-06-27 01:47:17.089999914,2015,6,27,2015-06,twitter16,there will be cool photos of the white house w rainbow colors tonight but hard to top this one by chuck kennedy url
614614133410033664,true,0,2015-06-27 02:00:03.039999962,2015,6,27,2015-06,twitter16,the white house goes rainbow to celebrate supreme court marriage ruling url url
614616994499788800,true,0,2015-06-27 02:11:25.177000046,2015,6,27,2015-06,twitter16,there s a rainbow over the white house right now just the same as when dublin had one the day ireland legalized url
614617234942656512,true,0,2015-06-27 02:12:22.503000020,2015,6,27,2015-06,twitter16,the white house tonight is illuminated in rainbow colors to honor and celebrate marriage equality bravo url
614618682543616000,true,0,2015-06-27 02:18:07.638000011,2015,6,27,2015-06,twitter16,white house shines rainbow colored lights in honor of #scotus gay marriage decision #lovewins url url
614624331717545984,true,0,2015-06-27 02:40:34.506000042,2015,6,27,2015-06,twitter16,live from the white house in rainbow colors hundreds of people hundreds url
614626710248534016,true,0,2015-06-27 02:50:01.592000008,2015,6,27,2015-06,twitter16,these colors celebrate a new chapter in the history of american civil rights #lovewins url url
614628136634949632,true,0,2015-06-27 02:55:41.668999910,2015,6,27,2015-06,twitter16,the is lit up in a rainbow #lovewins url
614628865353351168,true,0,2015-06-27 02:58:35.408999920,2015,6,27,2015-06,twitter16,the white house takes on rainbow hues in celebrating #scotusmarriage decision url url
614638036593299456,true,0,2015-06-27 03:35:02.003000021,2015,6,27,2015-06,twitter16,this is how the white house celebrated what obama called a victory for america #lovewins url url
614645853291155457,true,0,2015-06-27 04:06:05.648999929,2015,6,27,2015-06,twitter16,as sun goes down white house lights up rainbow colors to celebrate scotus ruling url url
614650850393391104,true,0,2015-06-27 04:25:57.051000118,2015,6,27,2015-06,twitter16,wow what a way to end this historic day url #lovewins #loveislove #equalityforall #lgbt url
614671961801785344,true,0,2015-06-27 05:49:50.403000116,2015,6,27,2015-06,twitter16,the white house is glowing with pride url ap photo url
614790312955904000,true,0,2015-06-27 13:40:07.516999960,2015,6,27,2015-06,twitter16,see the white house light up as a rainbow to celebrate gay marriage url url
614891047886434304,true,0,2015-06-27 20:20:24.595999956,2015,6,27,2015-06,twitter16,the white house was lit up with rainbow lights to celebrate marriage equality url url
615346611955183616,false,1,2015-06-29 02:30:39.533999919,2015,6,29,2015-06,twitter16,breaking south carolina to ban sale of tylenol they fear picking of cotton from the bottles may represent slavery url
615494435074363392,true,0,2015-06-29 12:18:03.312000036,2015,6,29,2015-06,twitter16,if they can light up the white house like a rainbow for gay pride it sure as hell better be red white blue for independence day merica
615592870540488704,true,0,2015-06-29 18:49:12.155999899,2015,6,29,2015-06,twitter16,if they can light up the white house like a rainbow it sure as hell better be red white blue for independence day
615689290706595840,true,0,2015-06-30 01:12:20.515000105,2015,6,30,2015-06,twitter16,in rainbow colors for #scotusmarriage here s what i think about that decision url
615840865815298048,true,0,2015-06-30 11:14:38.836999893,2015,6,30,2015-06,twitter16,valerie jarrett organized white house rainbow lights url url
616311563071434753,true,0,2015-07-01 18:25:01.808000088,2015,7,1,2015-07,twitter16,apologies if you ve already seen a crow riding a bald eagle today image phoo chan story url url
616421546702336000,true,0,2015-07-02 01:42:03.948999882,2015,7,2,2015-07,twitter16,woah nature url url
616481759329427456,true,0,2015-07-02 05:41:19.757999897,2015,7,2,2015-07,twitter16,just a crow riding an eagle nbd url url
616686132387028992,non-rumor,0,2015-07-02 19:13:26.092000008,2015,7,2,2015-07,twitter15,one more reason to abolish the penny when plastic money is worth more than your real money you need new money url
616765822095261700,true,0,2015-07-03 00:30:05.598999977,2015,7,3,2015-07,twitter16,a crow tries to fight an eagle gets a free ride instead url
618449248179191808,false,1,2015-07-07 15:59:25.654000044,2015,7,7,2015-07,twitter16,girl killed in her sleep from wearing earbuds while iphone was charging url url
618804516578680832,false,1,2015-07-08 15:31:08.240999937,2015,7,8,2015-07,twitter16,family s last act as governor stole justice from dead son url url
618805892222468096,false,1,2015-07-08 15:36:36.220000029,2015,7,8,2015-07,twitter16,jay z and beyoncé want to buy rights to the confederate flag url url
619242759359037440,true,0,2015-07-09 20:32:33.461999893,2015,7,9,2015-07,twitter16,obama 2008 i support traditional marriage christians vote for me obama 2015 the white house is a rainbow bring me my unicorn merica
620367840902782976,false,1,2015-07-12 23:03:13.805000067,2015,7,12,2015-07,twitter16,translucent butterfly beautiful url
620916279608651776,false,1,2015-07-14 11:22:31.782000065,2015,7,14,2015-07,twitter16,nasa confirms earth will experience 15 days of complete darkness in november 2015 url url
620971220301787136,false,1,2015-07-14 15:00:50.664000034,2015,7,14,2015-07,twitter16,while is talking about #irandeal nasa confirms earth will experience 15 days of darkness in november 2015 url
621025025806577664,non-rumor,0,2015-07-14 18:34:38.895999908,2015,7,14,2015-07,twitter15,sure first you dump pluto by calling it a dwarf planet then you drive by its house to make sure it s not dating any other solar systems
622858454949040128,false,1,2015-07-19 20:00:02.467000008,2015,7,19,2015-07,twitter16,in heaven chick fil a is open on sundays
622891631293935616,false,1,2015-07-19 22:11:52.323999882,2015,7,19,2015-07,twitter16,#wakeupamerica who needs a #gun registry when #obama has all your personal information url url
623533663947517952,true,0,2015-07-21 16:43:04.836999893,2015,7,21,2015-07,twitter16,gay marriage ruling white house in rainbow colors within hours 4 murdered marines a murdered sailor 5 days to lower the flag nice
623599854661541888,true,0,2015-07-21 21:06:05.933000088,2015,7,21,2015-07,twitter16,obama hours to light up white house in rainbow colors for gay marriage 5 days to lower flag for dead marines url
623818627054206977,false,1,2015-07-22 11:35:25.335999966,2015,7,22,2015-07,twitter16,nasa confirms earth will experience 15 days of complete darkness in november 2015 url
626516248206135296,false,1,2015-07-29 22:14:48.338000059,2015,7,29,2015-07,twitter16,this is how people in china are riding escalators after a horrific accident url url
