id,content,raw_label,label,label_id,timestamp,year,month,day,year_month,year_season,weight,source_dataset
407218583135997953,"r.i.p. to roger rodas, the guy that died with paul walker. he's human too url",true,truth,0,1385923450.632,2013,12,1,2013-12,2013-04,1.0,twitter15
489872119158046720,"latest: malaysia airlines #mh17 shot down by a surface-to-air missile, u.s. officials say url url",false,rumor,1,1405629589.248,2014,7,17,2014-07,2014-03,1.0,twitter15
693802524579618816,".: ""broke his promise to the american people"" on immigration url #cnnsotu url",non-rumor,truth,0,1454250386.744,2016,1,31,2016-01,2016-01,1.0,twitter15
693122701569974273,"""we’ve still got to make sure women aren’t penalized or held back in the workplace simply for starting a family. "" — #womensucceed",non-rumor,truth,0,1454088304.308,2016,1,29,2016-01,2016-01,1.0,twitter15
519178213441167360,are two hewlett-packards better than one? how the new h-ps would look: url url,true,truth,0,1412616706.606,2014,10,6,2014-10,2014-04,1.0,twitter15
693629498177253376,"kate winslet and leonardo dicaprio #sagawards embrace, we repeat kate and leo sag awards embrace. ❤ url",non-rumor,truth,0,1454209134.035,2016,1,31,2016-01,2016-01,1.0,twitter15
319166636902998016,a photo of black nurses saving the life of a kkk member. url,false,rumor,1,1364930230.724,2013,4,2,2013-04,2013-02,1.0,twitter15
641665203046907904,apple just invented the pencil. #appleevent url,non-rumor,truth,0,1441819880.626,2015,9,9,2015-09,2015-03,1.0,twitter15
531287426858487808,feel good story: u.s. airstrikes 'hit isis leader'. terror group chief 'critically wounded' url url,unverified,rumor,1,1415503768.063,2014,11,9,2014-11,2014-04,1.0,twitter15
516394449065496577,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson url",unverified,rumor,1,1411953005.459,2014,9,29,2014-09,2014-03,1.0,twitter15
532319110458118144,employee says manager bans slang at chick-fil-a. url url,false,rumor,1,1415749740.601,2014,11,11,2014-11,2014-04,1.0,twitter15
691889802724118532,an american woman on vacation in grenada was killed after she was attacked by a man with a machete. url,non-rumor,truth,0,1453794358.317,2016,1,26,2016-01,2016-01,1.0,twitter15
692463948076093440,some #wednesdaywisdom from #thelionking 🌟 url,non-rumor,truth,0,1453931245.236,2016,1,27,2016-01,2016-01,1.0,twitter15
569908998717243392,stop rumors: jamie is not leaving fifty shades and him and amelia are still in love. everything's fine for jamie! url,false,rumor,1,1424711868.348,2015,2,23,2015-02,2015-01,1.0,twitter15
531833153145823233,just your monday reminder that doritos-flavored mountain dew exists. url url,true,truth,0,1415633879.349,2014,11,10,2014-11,2014-04,1.0,twitter15
539833716852273152,who killed deandre joshua - and why? still more questions than answers regarding 20-year-old murdered in ferguson url,false,rumor,1,1417541362.38,2014,12,2,2014-12,2014-04,1.0,twitter15
691006265137299456,changing jobs? going back to school? small business owner? here's how the affordable care act is working for you. url,non-rumor,truth,0,1453583706.541,2016,1,23,2016-01,2016-01,1.0,twitter15
705093513076015104,"tons of people searching ""how to move to canada"" following trump, clinton wins url url",unverified,rumor,1,1456942368.178,2016,3,2,2016-03,2016-01,1.0,twitter15
556873675941896193,perfect photos even at 30 mph with optical image stabilization. #galaxynote4 url,unverified,rumor,1,1421604005.214,2015,1,18,2015-01,2015-01,1.0,twitter15
755523157700648960,ohio police officer served sandwich containing shards of glass – officer has been hospitalized - #rncincle url,unverified,rumor,1,1468965732.394,2016,7,19,2016-07,2016-03,1.0,twitter15
514517213022543872,"2,000,000 views incoming… rt : iphone 6 plus bend test - url",false,rumor,1,1411505437.509,2014,9,23,2014-09,2014-03,1.0,twitter15
742678930516123650,gay muslim democrat terrorist threatened to kill his classmates. when he was 10. but nra or something. url,unverified,rumor,1,1465903429.999,2016,6,14,2016-06,2016-02,1.0,twitter15
504500863944376321,"quebec city, seattle, and toronto to join las vegas in 2017 nhl expansion, number of nhl teams will be raised to 34. (howard bloom)",false,rumor,1,1409117353.794,2014,8,27,2014-08,2014-03,1.0,twitter15
489816746405007360,first photo from the malaysia airlines crash site in ukraine. via url #mh17 url,false,rumor,1,1405616387.355,2014,7,17,2014-07,2014-03,1.0,twitter15
531206167302012929,holy shit. doritos flavored mountain dew. all is lost. abandon all hope.,true,truth,0,1415484394.275,2014,11,8,2014-11,2014-04,1.0,twitter15
500371149713178625,in what world do you let a cop who killed someone leave town? url #ferguson,unverified,rumor,1,1408132753.195,2014,8,15,2014-08,2014-03,1.0,twitter15
692946556396244992,this young warriors fan wants riley curry to be his valentine. what does pops have to say about that? url,non-rumor,truth,0,1454046308.026,2016,1,29,2016-01,2016-01,1.0,twitter15
689798164287741953,"suspected suicide car bomb blast near russian embassy in afghan capital, kabul - reports url",non-rumor,truth,0,1453295672.853,2016,1,20,2016-01,2016-01,1.0,twitter15
693125234317086720,the on air broadcast premiere of 's #pillowtalk is on mtv at 8:15p. be there 🔥 url url,non-rumor,truth,0,1454088908.162,2016,1,29,2016-01,2016-01,1.0,twitter15
525043936331857923,"this photo was taken by a tourist at the national war memorial, shortly before nathan cirillo was shot and killed. url",true,truth,0,1414015203.923,2014,10,22,2014-10,2014-04,1.0,twitter15
489968646014246912,here's the passenger breakdown by nationality: url #mh17 url,false,rumor,1,1405652603.044,2014,7,18,2014-07,2014-03,1.0,twitter15
732971411157880832,here's an interesting look at $tgt target's stock price since it implemented it's transgender bathroom policy... url,unverified,rumor,1,1463588977.027,2016,5,18,2016-05,2016-02,1.0,twitter15
524925600318754816,the scene at the war memorial in ottawa url url,true,truth,0,1413986990.419,2014,10,22,2014-10,2014-04,1.0,twitter15
514150992552931328,"florida woman pays $20,000 for third breast | url url",false,rumor,1,1411418123.745,2014,9,22,2014-09,2014-03,1.0,twitter15
358591089462099968,this week's top story: george zimmerman wins florida state lottery url,false,rumor,1,1374329752.685,2013,7,20,2013-07,2013-03,1.0,twitter15
547803254516490240,"will you be able to float on jan. 4, 2015, aka zero g day? hint: no. url url",false,rumor,1,1419441448.226,2014,12,24,2014-12,2014-04,1.0,twitter15
549964632883232768,transgender teen leaves heartbreaking suicide note on tumblr before getting hit by a truck: url url,unverified,rumor,1,1419956760.985,2014,12,30,2014-12,2014-04,1.0,twitter15
727982226290442240,surprise! => stock drops since #transgender bathroom policy url url,unverified,rumor,1,1462399462.66,2016,5,4,2016-05,2016-02,1.0,twitter15
532559937269166080,"bruh, just chill. did you see the slang words this chick-fil-a manager banned? url url",false,rumor,1,1415807158.187,2014,11,12,2014-11,2014-04,1.0,twitter15
519078654635409410,hewlett-packard announces it will break in two url,true,truth,0,1412592969.937,2014,10,6,2014-10,2014-04,1.0,twitter15
407169212428206080,#rip to the driver who died with #paulwalker that no one cares about because he wasn't famous.,true,truth,0,1385911679.738,2013,12,1,2013-12,2013-04,1.0,twitter15
524186749002473472,"breaking news: banksy not arrested, cover not blown.",false,rumor,1,1413810834.538,2014,10,20,2014-10,2014-04,1.0,twitter15
500308076004929537,"possible ""robbery"" took place and bam! like magic it's as if another unarmed black youth being murdered has been forgotten #smh #ferguson",unverified,rumor,1,1408117715.251,2014,8,15,2014-08,2014-03,1.0,twitter15
514546272972574721,"if you put an iphone 6 in your pocket, it may not come out the same shape url",false,rumor,1,1411512365.941,2014,9,23,2014-09,2014-03,1.0,twitter15
778299287293816832,will ny ag investigate clinton campaign credit card fraud re elderly donors? url url,unverified,rumor,1,1474395984.849,2016,9,20,2016-09,2016-03,1.0,twitter15
518830518792892416,mexico security forces hunting 43 missing students after clashes with police find mass grave url,false,rumor,1,1412533809.742,2014,10,5,2014-10,2014-04,1.0,twitter15
517038566061658114,a new ios 8 bug is deleting users' icloud documents. url url,unverified,rumor,1,1412106574.918,2014,9,30,2014-09,2014-03,1.0,twitter15
690680310061756416,"five people killed and two others seriously wounded in school shooting in western canada, pm justin trudeau says url",non-rumor,truth,0,1453505992.795,2016,1,22,2016-01,2016-01,1.0,twitter15
714503380476026880,open letter to trump voters from his top strategist-turned-defector - amazing first person account url via,unverified,rumor,1,1459185855.393,2016,3,28,2016-03,2016-01,1.0,twitter15
538975342011363328,ugh. abc reportedly paid #darrenwilson a 'mid to high' six figure fee for his interview: url ht #ferguson,false,rumor,1,1417336709.87,2014,11,30,2014-11,2014-04,1.0,twitter15
500378522788315137,#ferguson police: officer involved in fatal shooting of michael brown didn't know he was suspect in alleged robbery. url,unverified,rumor,1,1408134511.073,2014,8,15,2014-08,2014-03,1.0,twitter15
352075672543428608,"paula deen moves to have discrimination suit dismissed. just in time for her new book ""how to cook a jew"".",false,rumor,1,1372776356.241,2013,7,2,2013-07,2013-03,1.0,twitter15
524983325275197440,#rcmp news conference on #ottawa shootings expected to begin momentarily. watch live @ url,true,truth,0,1414000753.121,2014,10,22,2014-10,2014-04,1.0,twitter15
693512850539683842,obama gently guides michelle’s hand as she maneuvers drone joystick url url,non-rumor,truth,0,1454181323.071,2016,1,30,2016-01,2016-01,1.0,twitter15
693670046497935361,the times editorial board endorses hillary clinton for the democratic nomination url via,non-rumor,truth,0,1454218801.508,2016,1,31,2016-01,2016-01,1.0,twitter15
538166788484509696,canadian mayor tells muslim to pound pork. refuses to remove pork from school canteen. url url,false,rumor,1,1417143935.687,2014,11,28,2014-11,2014-04,1.0,twitter15
504830161993609216,"still waiting for tupac to accept my als ice bucket challenge. bruh, i know you're still alive.",false,rumor,1,1409195864.567,2014,8,28,2014-08,2014-03,1.0,twitter15
693116426824093696,most companies pay little attention to how employees are feeling. this is a mistake. url url,non-rumor,truth,0,1454086808.292,2016,1,29,2016-01,2016-01,1.0,twitter15
728625967921401856,the retail giant has taken huge hits as consumers react to their misguided bathroom policy. url url,unverified,rumor,1,1462552942.625,2016,5,6,2016-05,2016-02,1.0,twitter15
687766167558164481,"caitlyn jenner mourns the loss of bruce: ""maybe he didn't deserve to be gone."" url url",non-rumor,truth,0,1452811207.08,2016,1,14,2016-01,2016-01,1.0,twitter15
643807909856415744,the closest that adults can get to believing in santa claus again is when they forget that they’ve ordered something from amazon.,non-rumor,truth,0,1442330741.739,2015,9,15,2015-09,2015-03,1.0,twitter15
693912520923295745,"phil robertson: ""the reason i'm going for is that cruz loves god and james madison."" url",non-rumor,truth,0,1454276611.916,2016,1,31,2016-01,2016-01,1.0,twitter15
386682163862986752,"fox: obama offers ""to pay out of his own pocket for the museum of muslim culture."" their source: a satire website url",false,rumor,1,1381027186.729,2013,10,6,2013-10,2013-04,1.0,twitter15
692854695262445568,"erm, will, that's not quite what we asked. let us know where you stand on #batman and #superman with '#empirebvs'. url",non-rumor,truth,0,1454024406.625,2016,1,28,2016-01,2016-01,1.0,twitter15
504453071041482753,report: #nhl expansion to las vegas ‘a done deal’ url url,false,rumor,1,1409105959.078,2014,8,27,2014-08,2014-03,1.0,twitter15
523562674487975937,"#walmart donates $10,000 to #darrenwilson fund to continue police racial profiling, brutality, murder of black ppl url",false,rumor,1,1413662043.579,2014,10,18,2014-10,2014-04,1.0,twitter15
356297080169447425,obama files federal charges against george zimmerman 🙌🙌🙌 that's myyyyyyy president! yaassssss 🙏 praise the lord.,false,rumor,1,1373782818.249,2013,7,14,2013-07,2013-03,1.0,twitter15
519311120914722816,corporations have sold or spun off $1.6 trillion worth of subsidiaries & biz lines this year. url url,true,truth,0,1412648394.217,2014,10,7,2014-10,2014-04,1.0,twitter15
531493734358061056,breaking news: isis terror group confirmed its leader abu bakr al-baghdadi has been injured in a us air strike yesterday - channel 2,unverified,rumor,1,1415552955.604,2014,11,9,2014-11,2014-04,1.0,twitter15
504652021601800193,#icebucketchallenge donations exceed $94 million. thank you for your support! url,false,rumor,1,1409153392.588,2014,8,27,2014-08,2014-03,1.0,twitter15
538851683141304320,lots of tweets that darren wilson paid by abc for interview. abc told not true & i've seen no credible reporting to contrary,false,rumor,1,1417307227.298,2014,11,30,2014-11,2014-04,1.0,twitter15
684488313512800256,photos of the day url url,non-rumor,truth,0,1452029705.776,2016,1,5,2016-01,2016-01,1.0,twitter15
765934198297362432,"judge issues search warrants, seizure of passports for 2 us swimmers, including ryan lochte, around alleged robbery. url",non-rumor,truth,0,1471447917.9,2016,8,17,2016-08,2016-03,1.0,twitter15
521533372280369152,cops swarm #7thheaven star stephen collins' home after suicide report url url,false,rumor,1,1413178220.23,2014,10,13,2014-10,2014-04,1.0,twitter15
693824042164436992,"boko haram burned children alive in attack on nigerian village, witness says url",non-rumor,truth,0,1454255516.936,2016,1,31,2016-01,2016-01,1.0,twitter15
553576010898497536,breaking: gunman at paris store threatens to kill hostages if #charliehebdo suspects are harmed. url,unverified,rumor,1,1420817780.6,2015,1,9,2015-01,2015-01,1.0,twitter15
693866093123915776,"officials: boko haram burns kids alive in nigeria, kill 86 people: url",non-rumor,truth,0,1454265542.666,2016,1,31,2016-01,2016-01,1.0,twitter15
553548567420628992,"afp reports there are 2 dead, and 5 hostages being held in the kosher store in eastern paris; separate incident to charlie hebdo shooters.",unverified,rumor,1,1420811237.565,2015,1,9,2015-01,2015-01,1.0,twitter15
524967711492014080,canada parliament shooting: - active shooter - 3 separate shooting sites - 3 injd - multiple gunmen - 1 soldier dead url,true,truth,0,1413997030.505,2014,10,22,2014-10,2014-04,1.0,twitter15
692099058811453440,apple reports slowest iphone sales growth since product's 2007 launch url,non-rumor,truth,0,1453844248.856,2016,1,26,2016-01,2016-01,1.0,twitter15
691380138710306816,pentagon holds gala to celebrate 25 years of bombing iraq url url,non-rumor,truth,0,1453672844.947,2016,1,24,2016-01,2016-01,1.0,twitter15
692113839387709444,sad man tears 2 bananas off larger bunch url url,non-rumor,truth,0,1453847772.82,2016,1,26,2016-01,2016-01,1.0,twitter15
536504515843727361,this letter to parents from a 1970s lego set is years ahead of its time url url,true,truth,0,1416747619.006,2014,11,23,2014-11,2014-04,1.0,twitter15
536558567206420480,lego letter from the 1970s still offers a powerful message to parents 40 years later url url,true,truth,0,1416760505.855,2014,11,23,2014-11,2014-04,1.0,twitter15
524191650420367360,win: macy's stops stocking sodastream url #bds #palestine url,false,rumor,1,1413812003.127,2014,10,20,2014-10,2014-04,1.0,twitter15
514062859987595264,florida woman surgically adds third breast in bid to become reality tv star url url,false,rumor,1,1411397111.304,2014,9,22,2014-09,2014-03,1.0,twitter15
716416753409081344,"hearing that bernie sanders flipped clark county in nevada at state convention, may have won the entire state #feelthebern",unverified,rumor,1,1459642039.049,2016,4,3,2016-04,2016-02,1.0,twitter15
692332739824095234,"greece has ""seriously neglected"" obligations to control external borders, european commission says in draft report url",non-rumor,truth,0,1453899962.751,2016,1,27,2016-01,2016-01,1.0,twitter15
764449685897568256,happy #lefthandersday url,non-rumor,truth,0,1471093982.563,2016,8,13,2016-08,2016-03,1.0,twitter15
516390549012480001,"rt hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: url",unverified,rumor,1,1411952075.614,2014,9,29,2014-09,2014-03,1.0,twitter15
516475930097643520,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot hong kong protests url",unverified,rumor,1,1411972432.051,2014,9,29,2014-09,2014-03,1.0,twitter15
707420972173955072,obama skipping nancy reagan's funeral to attend sxsw url url,unverified,rumor,1,1457497277.669,2016,3,9,2016-03,2016-01,1.0,twitter15
369506008172740608,fukushima nuclear plant leaking 300 tons of radioactive water into the pacific every day: url,false,rumor,1,1376932072.095,2013,8,19,2013-08,2013-03,1.0,twitter15
524946179390701568,latest update: attacker shot dead in parliament after soldier shot at national war memorial url url,true,truth,0,1413991896.852,2014,10,22,2014-10,2014-04,1.0,twitter15
559787890402541568,$500 off your first month in our new mexico city data center? muy bien! url,false,rumor,1,1422298808.085,2015,1,26,2015-01,2015-01,1.0,twitter15
780882510645370880,chelsea clinton implies here that marijuana can kill you. uhh url,unverified,rumor,1,1475011873.29,2016,9,27,2016-09,2016-03,1.0,twitter15
551123464640536576,"donna douglas, known for role as elly may clampett on 'the beverly hillbillies', dies: url url",true,truth,0,1420233048.006,2015,1,2,2015-01,2015-01,1.0,twitter15
530943279161155584,"the end is nigh: pepsi is testing doritos-flavored mountain dew. yes, for real: url",true,truth,0,1415421716.858,2014,11,8,2014-11,2014-04,1.0,twitter15
767444114229059584,"halftime in rio. usa: 52 serbia: 29 kevin durant: 24 we see you, kd. url",non-rumor,truth,0,1471807909.911,2016,8,21,2016-08,2016-03,1.0,twitter15
692290126282649601,the government's spare room subsidy or #bedroomtax has been declared discriminatory by court of appeal judges following two legal challenges,non-rumor,truth,0,1453889802.891,2016,1,27,2016-01,2016-01,1.0,twitter15
497073936077959169,#breaking: justin bieber thwarts bear attack!! url url,false,rumor,1,1407346636.205,2014,8,6,2014-08,2014-03,1.0,twitter15
531108688749404160,"news that 'home alone' star macauley culkin is dead has been confirmed as a hoax, he is alive &well. #macauleyculkin url",false,rumor,1,1415461153.577,2014,11,8,2014-11,2014-04,1.0,twitter15
521663202183348224,so ebola was found in hair extensions? all my bitches wear weave 😳,false,rumor,1,1413209174.091,2014,10,13,2014-10,2014-04,1.0,twitter15
407189015582887936,rip roger rodas the man who died with paul walker in the fatal car crash #dontforgethim url,true,truth,0,1385916401.178,2013,12,1,2013-12,2013-04,1.0,twitter15
514072132301910016,"a florida woman had surgery to add a third breast to make herself ""unatttractive to men."" url url",false,rumor,1,1411399321.996,2014,9,22,2014-09,2014-03,1.0,twitter15
538346377794031618,"who got violent? pregnant woman shot by #ferguson cop while sitting in car tuesday, loses eye: url url",true,truth,0,1417186753.115,2014,11,28,2014-11,2014-04,1.0,twitter15
407234399093022720,"also, rip roger rodas the man who died along with paul walker that seems to never be mentioned url",true,truth,0,1385927221.45,2013,12,1,2013-12,2013-04,1.0,twitter15
640118021101604864,the insane reason why chinese drivers intentionally kill pedestrians they hit — via url url,unverified,rumor,1,1441451003.705,2015,9,5,2015-09,2015-03,1.0,twitter15
778530869208190976,hillary overcharges poorest campaign donors #us #usa🇺🇸 url,unverified,rumor,1,1474451198.28,2016,9,21,2016-09,2016-03,1.0,twitter15
524176293450223616,banksy has not been arrested: internet falls for hoax report: url url,false,rumor,1,1413808341.74,2014,10,20,2014-10,2014-04,1.0,twitter15
519921456730607616,cops swarm #7thheaven star stephen collins' home after suicide report url url,false,rumor,1,1412793909.615,2014,10,8,2014-10,2014-04,1.0,twitter15
743126914794037248,people blame the massacre in orlando on the nra. newsflash: the orlando shooter wasn't a nra member... but he was a registered democrat.,unverified,rumor,1,1466010237.774,2016,6,15,2016-06,2016-02,1.0,twitter15
521922785254580225,#live from #kobane border: growing concern that #isis has been using chemical weapons against #kurdish fighters. url,unverified,rumor,1,1413271063.518,2014,10,14,2014-10,2014-04,1.0,twitter15
653432177632387072,study finds over a third of vegetarians eat meat...when drunk! url url,unverified,rumor,1,1444625345.987,2015,10,12,2015-10,2015-04,1.0,twitter15
766719302401613825,dog dies after protecting 8-month-old baby girl from house fire in baltimore url url,non-rumor,truth,0,1471635101.305,2016,8,19,2016-08,2016-03,1.0,twitter15
693686290408181760,today’s work world requires continuous growth and learning. here's a process to decide what skill to work on next: url,non-rumor,truth,0,1454222674.358,2016,1,31,2016-01,2016-01,1.0,twitter15
552816020403269632,"looks like every charlie hebdo cartoonist has been killed: 1. charb - was on al-qaeda's hit list; 2. cabu, 3. wolinski, 4. tignous",unverified,rumor,1,1420636584.746,2015,1,7,2015-01,2015-01,1.0,twitter15
692023417575448576,"doctors should screen all adults for depression at least once, task force recommends. url",non-rumor,truth,0,1453826214.58,2016,1,26,2016-01,2016-01,1.0,twitter15
489836441120145408,first pics from the site in ukraine where #mh17 crashed url url,false,rumor,1,1405621082.941,2014,7,17,2014-07,2014-03,1.0,twitter15
728273551883534336,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.,unverified,rumor,1,1462468920.094,2016,5,5,2016-05,2016-02,1.0,twitter15
495305620342714369,"tesla says it's broken ground near reno, nevada for a $5 billion battery plant: url url",true,truth,0,1406925036.88,2014,8,1,2014-08,2014-03,1.0,twitter15
407191144880439298,im still on that paul walker situation i can't believe he died especially in a car.,true,truth,0,1385916908.842,2013,12,1,2013-12,2013-04,1.0,twitter15
689853056440221696,"‘planet nine’ may exist on the edge of our solar system, claim astronomers url url",non-rumor,truth,0,1453308760.162,2016,1,20,2016-01,2016-01,1.0,twitter15
524929497205055488,"canada's parliament hill is on lockdown as police hunt shooting suspect; at least 1 injured - , url",unverified,rumor,1,1413987919.509,2014,10,22,2014-10,2014-04,1.0,twitter15
693102420688121856,rt the good news: we're taking new steps to advance #equalpay for women → url url,non-rumor,truth,0,1454083468.969,2016,1,29,2016-01,2016-01,1.0,twitter15
727834854931435522,evidence destroyed? campaign made payments to hard drive and document destruction company url #makeamericagreatagain,unverified,rumor,1,1462364326.59,2016,5,4,2016-05,2016-02,1.0,twitter15
521882110789824512,meria: signs #isis is using chemical weapons. url url,unverified,rumor,1,1413261365.97,2014,10,14,2014-10,2014-04,1.0,twitter15
504450741126582275,waking up late for pre-game skate in vegas like... #nhl #expansion url,false,rumor,1,1409105403.583,2014,8,27,2014-08,2014-03,1.0,twitter15
688814621034213376,al arabiya television station says three americans have reportedly been kidnapped in baghdad in iraq,non-rumor,truth,0,1453061177.868,2016,1,17,2016-01,2016-01,1.0,twitter15
507257950868885504,breaking: ap source: tesla motors has selected nevada as site for $5b electric car battery factory.,true,truth,0,1409774694.541,2014,9,3,2014-09,2014-03,1.0,twitter15
524937542131793920,we are in full lock down until further notice from ottawa police.,unverified,rumor,1,1413989837.569,2014,10,22,2014-10,2014-04,1.0,twitter15
528495998537334785,"after an absence of 65 years, the afghan fanged deer has returned url url",true,truth,0,1414838239.689,2014,11,1,2014-11,2014-04,1.0,twitter15
692364468442021889,. played around with 's #loveyourself and the outcome is absolutely beautiful. url,non-rumor,truth,0,1453907527.443,2016,1,27,2016-01,2016-01,1.0,twitter15
765863022506151937,"irish and european ioc chief patrick hickey arrested in rio over illegal olympic ticket sales, brazil media report url",non-rumor,truth,0,1471430948.269,2016,8,17,2016-08,2016-03,1.0,twitter15
724603564946010112,twenty-five stories proving target’s pro-trans bathroom policy is dangerous url,unverified,rumor,1,1461593927.023,2016,4,25,2016-04,2016-02,1.0,twitter15
540643709465812992,facebook spies on you for the government: url,false,rumor,1,1417734479.668,2014,12,4,2014-12,2014-04,1.0,twitter15
693239731031683072,he's 17 and can squat 875(!) pounds. joseph pena is not of this world. url,non-rumor,truth,0,1454116206.306,2016,1,30,2016-01,2016-01,1.0,twitter15
765735409984806912,"trump: dems ""failed and betrayed the africanamerican community” trump: “laziness is a trait in blacks, it really is"" url",unverified,rumor,1,1471400523.073,2016,8,17,2016-08,2016-03,1.0,twitter15
538724882461097986,"hey , why won't you tweet a statement saying that you did not pay or compensate darren wilson for the interview? why silent? #ferguson",false,rumor,1,1417276995.66,2014,11,29,2014-11,2014-04,1.0,twitter15
560474897013415936,for just $1 you can get a free jr. frosty with every 2015 purchase! get a frosty key tag now & help support . url,false,rumor,1,1422462603.225,2015,1,28,2015-01,2015-01,1.0,twitter15
348204426659508226,"irs sent $46,378,040 in refunds to 23,994 ‘unauthorized’ aliens at 1 atlanta address | cns news url via",true,truth,0,1371853379.298,2013,6,21,2013-06,2013-02,1.0,twitter15
500278294055768064,"ferguson police chief: officer involved in shooting of michael brown was darren wilson, a 6-year veteran with no disciplinary record",true,truth,0,1408110614.681,2014,8,15,2014-08,2014-03,1.0,twitter15
489865454312099840,authorities collecting passports at #mh17 crash site. australian coat of arms clearly visible. url url,false,rumor,1,1405628000.225,2014,7,17,2014-07,2014-03,1.0,twitter15
334722003057647616,this is just about the weirdest fetish i've ever heard of. what was he thinking of? (via ) url,false,rumor,1,1368638919.02,2013,5,15,2013-05,2013-02,1.0,twitter15
707305999971921920,"‘president petty strikes again’: obama will reportedly skip nancy reagan’s funeral,,, ✅ url url",unverified,rumor,1,1457469866.16,2016,3,8,2016-03,2016-01,1.0,twitter15
687617323235147776,extraordinarily sad news. the guardian is reporting that the great alan rickman has died at the age of 69. url,non-rumor,truth,0,1452775719.828,2016,1,14,2016-01,2016-01,1.0,twitter15
574004164570841088,oregon community helps mother after boy punished for being tardy due to vehicle problems: url url,true,truth,0,1425688231.972,2015,3,7,2015-03,2015-01,1.0,twitter15
538861627018579968,i aint know obama daughter was pregnant 😩,false,rumor,1,1417309598.103,2014,11,30,2014-11,2014-04,1.0,twitter15
407185422523977728,so paul walker is still alive ? dead or alive sia ?! #paulwalker url,true,truth,0,1385915544.526,2013,12,1,2013-12,2013-04,1.0,twitter15
539813330983354368,they found him shot dead and burned in his car after the #ferguson chaos. what happened to deandre joshua: url,false,rumor,1,1417536502.01,2014,12,2,2014-12,2014-04,1.0,twitter15
715253497462145024,"just in: donald trump to : ""there has to be some form of punishment"" for women who have an abortion.",unverified,rumor,1,1459364697.219,2016,3,30,2016-03,2016-01,1.0,twitter15
510286132568150016,detroit niggas are savages they stole the batmobile. url,false,rumor,1,1410496669.319,2014,9,12,2014-09,2014-03,1.0,twitter15
686422922894815233,. at the #instyleglobes bash #goldenglobes url,non-rumor,truth,0,1452490952.596,2016,1,11,2016-01,2016-01,1.0,twitter15
500332933098385408,"if you can justify shooting an unarmed teenager by saying ""he might have been committing a misdemeanor"" you are a fucking asshole. #ferguson",unverified,rumor,1,1408123641.644,2014,8,15,2014-08,2014-03,1.0,twitter15
693676692309700609,an unexpected bond has developed between damaged parrots and traumatized veterans url url,non-rumor,truth,0,1454220385.993,2016,1,31,2016-01,2016-01,1.0,twitter15
693071700200722433,forty percent of germans say merkel should resign over refugee policy: poll - url url,non-rumor,truth,0,1454076144.634,2016,1,29,2016-01,2016-01,1.0,twitter15
715268937873760256,"donald trump goes full anti-woman: ""punishment"" for women who abort url url",unverified,rumor,1,1459368378.5,2016,3,30,2016-03,2016-01,1.0,twitter15
692765809425408000,gerrymandering is even more infuriating when you can actually see it url url,non-rumor,truth,0,1454003214.59,2016,1,28,2016-01,2016-01,1.0,twitter15
691667941314662400,from the vault: anatomical maquettes of fanciful creatures url url,non-rumor,truth,0,1453741462.435,2016,1,25,2016-01,2016-01,1.0,twitter15
693534177694609409,icymi: joe parsons's snowmobile sit-n-spin backflip was unreal. see more epic #xgames action on abc all afternoon: url,non-rumor,truth,0,1454186407.861,2016,1,30,2016-01,2016-01,1.0,twitter15
693204483501887488,it's official: #gilmoregirls is coming back! get the details on the netflix revival: url,non-rumor,truth,0,1454107802.64,2016,1,29,2016-01,2016-01,1.0,twitter15
692842124841123842,nicoderm introduces new nicotine eye patch url url,non-rumor,truth,0,1454021409.603,2016,1,28,2016-01,2016-01,1.0,twitter15
552677176873455616,malia obama wears t shirt of an anti white anti cop rap group. #nypd url the family that agitates together stays together,false,rumor,1,1420603481.869,2015,1,7,2015-01,2015-01,1.0,twitter15
407213772328022016,"fast and furious star paul walker dead in car crash. what next, samuel l jackson killed by snakes on a plane?",true,truth,0,1385922303.646,2013,12,1,2013-12,2013-04,1.0,twitter15
407290084593913856,rip to the driver who was also killed along with paul walker who no one seems to care about... url,true,truth,0,1385940497.908,2013,12,1,2013-12,2013-04,1.0,twitter15
521444489697583104,photos proved that terrorists used chemical weapons against the kurds #kobanî #airdrop2kobane #kurdistan #isis url,unverified,rumor,1,1413157028.971,2014,10,12,2014-10,2014-04,1.0,twitter15
553115168084074497,this powerful cartoon about the charlie hebdo attack is not by banksy url url,false,rumor,1,1420707907.111,2015,1,8,2015-01,2015-01,1.0,twitter15
534678919656775680,"the world is running out of chocolate, world’s largest chocolate manufacturer warns url url",false,rumor,1,1416312362.957,2014,11,18,2014-11,2014-04,1.0,twitter15
524927281048080385,snipers set up on national art gallery as we remain barricaded in centre block on parliament hill #cdnpoli. url,unverified,rumor,1,1413987391.136,2014,10,22,2014-10,2014-04,1.0,twitter15
553505242554175489,"suspects in #charliehebdo attack spoke to police by phone and said they wanted to die as martyrs, says french mp. url",unverified,rumor,1,1420800908.112,2015,1,9,2015-01,2015-01,1.0,twitter15
